4156 eThekwini Metro Phoenix Industrial Area Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156 eThekwini Metro Phoenix Industriele Gebied Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Missionlands Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Mount Moreland Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Mount Vernon Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Mount View Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Oaklands Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Osindisweni Hospital Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339 eThekwini Metro Ottawa Verulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Redbury Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Redfern Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Rockford Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Rydalvale Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Saccarine Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Sastri Park Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Southgate Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Stanmore Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Starwood Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Stone Bridge Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156 eThekwini Metro Saccarine Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157 eThekwini Metro Southgate Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158 eThekwini Metro Campbellstown Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158 eThekwini Metro Eastbury Park Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160 Vulamehlo Mfume Amanzimtoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162 eThekwini Metro Northridge Park Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162 eThekwini Metro Summerfields Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162 eThekwini Metro Westwood Gardens Yellowwood Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163 eThekwini Metro Woodhaven Park Yellowwood Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro  Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Clansthal Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Craigieburn Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Illfra Combe Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Kwamthathelwa Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Magabheni Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro New Haven Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Saiccor Village Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Widenham Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170 eThekwini Metro Willowglen Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171 eThekwini Metro Roseneath Umkomaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172 Umdoni  Amandawe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180 Umdoni  Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180 Umdoni Scottburgh South Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181 Umdoni Renishaw Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182 Umdoni Park Rynie Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4183 Umdoni Kelso Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184 Hibiscus Coast Palm Beach Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184 Umdoni Pennington Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184 Umdoni Umdoni Village Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185 Umdoni Elysium Ifafa Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185 Umdoni Ifafa Beach Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186 Umdoni Mtwalume Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4187 Umzumbe  Qwabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4188 Umdoni  Ogwini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189 Vulamehlo  Emagabeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191 Vulamehlo  Mbalenhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192 Vulamehlo Dududu Scottburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193 Vulamehlo  Umdoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Vulamehlo  Handinagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni  Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Cassanova Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Esperanza Village Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Ghandie Nagar Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Hazelwood Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Riverside Park Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Roseville Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Roshan Heights Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Umdoni Shayamoya Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200 Hibiscus Coast Thuthukani Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201 Umdoni Umzinto Sta Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202 Vulamehlo Braemar Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204 Vulamehlo Kenterton Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206 Ubuhlebezwe  Sangcwaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207 Umdoni Maginindane Umzinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215 Umdoni  Sezela,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216 Umdoni  Mdasha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast  Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Buhlebuyeza Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Kloof End Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Lindelani Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Pumula Cafe Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Sports Club Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Top Shop Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Wilder Valley Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Wood Store Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220 Hibiscus Coast Woodgrange On Sea Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221 eThekwini Metro Clifton Park Hibberdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225 Hibiscus Coast  Umzumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225 Hibiscus Coast Fairview Mission Umzumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225 Hibiscus Coast Phumula Umzumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226 Hibiscus Coast Morrison Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227 Umzumbe Odeke Umzumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230 Hibiscus Coast  Anerley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230 Hibiscus Coast  Praire Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230 Hibiscus Coast  Southport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230 Hibiscus Coast Sunwich Port Anerley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235 Hibiscus Coast  Umtentweni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235 Hibiscus Coast Old St Faiths Umtentweni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast  Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Albertsville Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Beach Front Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Crescent Street Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Dafeleni Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Dairy Road Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Deepvale Road Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Escombe Street Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Flower Foundation Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast Hibiscus Road Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast King Haakon Drive Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240 Hibiscus Coast King Haakon Road Port Shepstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Sunford Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Trenance Manor Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Westham Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Whetfern Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Whetstone Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro White House Park Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068 eThekwini Metro Woodview Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069 eThekwini Metro Point Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070 eThekwini Metro Queensburgh Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071 eThekwini Metro Red Hill Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072 eThekwini Metro  Rossburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074 eThekwini Metro Snell Parade Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075 eThekwini Metro Umbilo Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078 eThekwini Metro Qualbert Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079 eThekwini Metro Shallcross Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080 eThekwini Metro Amaoti Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080 eThekwini Metro Phoenix Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082 eThekwini Metro Lindiwe Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083 eThekwini Metro Moore Road Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084 eThekwini Metro Bayview Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085 eThekwini Metro Lornegrey Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087 eThekwini Metro Moorton Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088 eThekwini Metro Isibani Mobeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Danisa Village Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ireland Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Khayelisha Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Moscow Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ntokozweni Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ntokozweni F6 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ntokozweni H2 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ntokozweni Section Q Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Ntokozweni Section T Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Phola Place Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Shayamoya Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Tehuis 1 - 3 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Thandanani Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi A1 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi A2 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi Aa Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi C Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi C1 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi C2 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi E4 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi E7 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi E9 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi F1 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi F2 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi Glebe Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi Q Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi S1 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi T Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi V4 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Umlazi V6 Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Vietnam Ntokozweni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089 eThekwini Metro Zimeleni Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090 eThekwini Metro Reservoir Hills Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro 45th Cutting Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Asherville Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Bonela Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Burnwood Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Cato Crest Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Cato Manor Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Chesterville Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Clare Estate Dormerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Dormerton Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Hippomere Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Marino Heights Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Mayville Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Overport Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Puntans Hill Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Randrus Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Reservoir Hills Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Roseglen Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Sherwood Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Silver Willow Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Sparks Estate Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Springfield Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Springtown Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Sydenham Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 Tshwane Metro Waterfall Park Mayville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Wesrif Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro West Ridge Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro West Riding Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091 eThekwini Metro Wiggins Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro  Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Arena Park Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Bayview Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Cavendish Mobeni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Croftdene Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Crossmoor Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Demat Mariannhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Havenside Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Kasturdene Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Kharwastan Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Lusaka Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Madiba Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Mobeni Heights Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Montford Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Moorton Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Risecliff Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021 eThekwini Metro Umhlanga Manors Umhlanga Rocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022 eThekwini Metro Glenashley Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023 eThekwini Metro Greyville Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024 eThekwini Metro Hillary Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025 eThekwini Metro Stamford Hill Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026 eThekwini Metro Jacobs Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027 eThekwini Metro Gijima Lamontville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027 eThekwini Metro Lamontville Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028 eThekwini Metro Laurien Crest Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029 eThekwini Metro Durban Internasionale Lughawe Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029 eThekwini Metro Durban International Airport Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030 eThekwini Metro  Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro  Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro Engonyameni Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro Gezangave Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro Gomomo Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro Kwankonka Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 eThekwini Metro Lusaka Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031 Umzumbe Mseni Umlazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Savannah Park Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Silverglen Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Umhlatuzana Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Welbedacht Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Welbedacht East Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Welbedacht West Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Westcliff Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092 eThekwini Metro Woodhurst Chatsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro  Malvern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Buffels Bosch Shallcross,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Burlington Gardens Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Burlington Heights Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Escombe Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Firwood Estate Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Flamboyant Park Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Glendale Gardens Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Harinagar Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Hillview Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Moseley Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Mulberry Park Pinetown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Nirvana Hills Northdene,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Northdene Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Northdene Park Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Parkside Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Queensburgh Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Sanctuary Park Estate Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093 eThekwini Metro Shallcross Queensburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro  Rossburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Bellair Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Booth Aansluiting Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Booth Junction Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Hillary Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Mount Vernon Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Poets Corner Rossburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094 eThekwini Metro Sea View Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098 eThekwini Metro Umgeni Park Durban North,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099 eThekwini Metro Woodview Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100 eThekwini Metro Adams Mission Amanzimtoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101 eThekwini Metro Avondale Road Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102 eThekwini Metro  Whetstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103 eThekwini Metro  Ekuthuleni,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104 eThekwini Metro Merebank Central Durban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro  Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 Ulundi Emdumezulu Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro Folweni DGD Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro Folweni TSP Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro Mpulo Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro Mthambo Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 Mkhambathini Ngilanyoni Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105 eThekwini Metro Odidini Umbumbulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
